Date,1925.T,1928.T,2413.T,2502.T,2503.T,2802.T,2914.T,3382.T,3402.T,3407.T,4063.T,4188.T,4452.T,4502.T,4503.T,4507.T,4519.T,4523.T,4528.T,4543.T,4568.T,4578.T,4661.T,4689.T,4901.T,4911.T,5020.T,5108.T,5401.T,5713.T,5802.T,6098.T,6178.T,6273.T,6301.T,6326.T,6367.T,6501.T,6502.T,6503.T,6586.T,6594.T,6645.T,6702.T,6752.T,6758.T,6861.T,6869.T,6902.T,6920.T,6954.T,6971.T,6981.T,7011.T,7201.T,7203.T,7267.T,7269.T,7270.T,7309.T,7733.T,7741.T,7751.T,7832.T,7974.T,8001.T,8002.T,8031.T,8035.T,8053.T,8058.T,8113.T,8267.T,8306.T,8308.T,8309.T,8316.T,8411.T,8591.T,8604.T,8630.T,8697.T,8725.T,8750.T,8766.T,8801.T,8802.T,8830.T,9020.T,9021.T,9022.T,9101.T,9202.T,9432.T,9433.T,9434.T,9735.T,9843.T,9983.T,9984.T,TOPIX100.T,1475.T
2023-06-05,3713.0,2763.0,3175.0,5594.0,2100.5,5647.0,3141.0,6128.0,757.4000244140625,962.4000244140625,4525.0,808.0,5051.0,4537.0,2259.5,6100.0,3965.0,10590.0,2670.0,4432.0,4909.0,5400.0,5442.0,351.1000061035156,8731.0,6563.0,481.6000061035156,5857.0,2895.0,4625.0,1685.5,4509.0,1008.5,78930.0,3569.0,2007.0,28885.0,8666.0,4526.0,1982.0,3806.0,7256.0,8849.0,18980.0,1624.0,13665.0,68410.0,9817.0,2288.0,21025.0,5051.0,7859.0,2816.0,6426.0,525.0999755859375,2051.5,1416.3333740234375,5044.0,2566.5,22935.0,2181.0,17115.0,3576.0,3399.0,6098.0,5364.0,2221.5,5033.0,18910.0,2869.0,6285.0,5419.0,2814.5,967.9000244140625,646.5,5077.0,5759.0,2124.0,2449.5,518.5999755859375,6218.0,2403.5,5157.0,2570.5,3221.0,2830.0,1677.0,3656.0,7887.0,5987.0,3505.0,3076.0,3120.0,165.32000732421875,4472.0,1512.5,9577.0,17315.0,35280.0,5901.0,1492.1199951171875,2296.0
2023-06-12,3745.0,2714.0,3345.0,5690.0,2160.5,5789.0,3201.0,6080.0,786.2000122070312,971.7999877929688,4897.0,828.5,5231.0,4572.0,2292.0,6214.0,4243.0,9630.0,2760.0,4625.0,4836.0,5560.0,5363.0,359.3999938964844,8778.0,7112.0,486.70001220703125,6007.0,2984.5,4973.0,1754.5,4933.0,1005.0,81950.0,3810.0,2196.0,29610.0,8895.0,4538.0,2037.5,4056.0,7886.0,9282.0,18965.0,1659.5,13765.0,70990.0,9816.0,2401.0,22285.0,5245.0,7907.0,2818.333251953125,6822.0,543.2000122070312,2316.0,1484.6666259765625,5048.0,2663.5,23380.0,2335.5,17510.0,3788.0,3479.0,6266.0,5652.0,2454.0,5547.0,20400.0,3075.0,6925.0,5431.0,2819.5,985.7999877929688,664.7999877929688,4987.0,5843.0,2121.5,2510.5,560.0,6467.0,2573.0,5184.0,2626.0,3370.0,2866.0,1767.5,3708.0,7816.0,5953.0,3528.0,3038.0,3245.0,163.32000732421875,4490.0,1523.5,9598.0,17245.0,37210.0,6639.0,1548.3800048828125,2375.0
2023-06-19,3793.0,2837.5,3098.0,5659.0,2183.0,5661.0,3203.0,6065.0,779.4000244140625,953.7999877929688,4567.0,826.0,5355.0,4598.0,2195.0,6231.0,4221.0,9677.0,2728.0,4570.0,4577.0,5462.0,5280.0,352.0,8487.0,6632.0,482.79998779296875,5894.0,2917.5,4598.0,1688.5,4508.0,1018.5,79210.0,3733.0,2116.0,28615.0,8700.0,4535.0,1986.5,3999.0,7690.0,8657.0,18550.0,1674.5,13040.0,67940.0,10130.0,2327.75,21065.0,5037.0,7818.0,2706.666748046875,6659.0,539.7000122070312,2199.5,1447.3333740234375,4995.0,2647.5,22565.0,2269.5,16805.0,3785.0,3277.0,6230.0,5644.0,2545.0,5536.0,19775.0,3060.0,7001.0,5341.0,2857.5,1017.0,677.7999877929688,5003.0,5965.0,2146.5,2567.5,545.2999877929688,6511.0,2582.0,5136.0,2700.0,3316.0,2876.5,1745.5,3599.0,7959.0,6063.0,3611.0,3040.0,3331.0,164.8000030517578,4457.0,1525.5,9658.0,16230.0,36020.0,6625.0,1519.8499755859375,2341.0
2023-06-26,3792.0,2905.5,3109.0,5574.0,2101.5,5724.0,3153.0,6205.0,800.4000244140625,972.0,4768.0,863.2000122070312,5214.0,4527.0,2149.0,6070.0,4086.0,9724.0,2606.0,4562.0,4550.0,5271.0,5601.0,346.3999938964844,8541.0,6493.0,494.3999938964844,5892.0,3004.0,4631.0,1757.0,4563.0,1036.5,79480.0,3881.0,2099.0,29265.0,8896.0,4517.0,2027.0,4036.0,7845.0,8768.0,18595.0,1753.5,12965.0,67850.0,9802.0,2411.25,21575.0,5032.0,7791.0,2745.333251953125,6711.0,588.2000122070312,2308.5,1447.0,5201.0,2703.0,23960.0,2266.0,17075.0,3790.0,3321.0,6542.0,5687.0,2440.0,5411.0,20560.0,3041.0,6930.0,5341.0,2942.0,1065.0,690.2999877929688,5113.0,6159.0,2199.0,2612.5,547.2000122070312,6459.0,2508.0,5096.0,2738.0,3315.0,2860.5,1710.0,3553.0,7987.0,5990.0,3612.0,3190.0,3426.0,170.5,4450.0,1540.0,9739.0,16105.0,36720.0,6773.0,1539.9000244140625,2389.0
2023-07-03,3697.0,2865.0,3006.0,5558.0,2085.0,5616.0,3096.0,6023.0,798.4000244140625,979.7999877929688,4597.0,851.0999755859375,5358.0,4410.0,2061.0,5919.0,3907.0,9382.0,2527.0,4321.0,4133.0,5216.0,5569.0,368.6000061035156,8298.0,6290.0,496.8999938964844,5750.0,2993.5,4577.0,1716.0,4532.0,1043.0,76900.0,3727.0,2011.5,29110.0,8825.0,4530.0,1999.5,3991.0,7520.0,8509.0,18255.0,1719.0,13005.0,65970.0,9615.0,2392.25,20935.0,4753.0,7584.0,2696.333251953125,6627.0,597.0999755859375,2299.5,1430.3333740234375,5462.0,2615.5,23525.0,2222.0,16315.0,3725.0,3161.0,6351.0,5540.0,2400.5,5236.0,20205.0,2973.0,6832.0,5397.0,2960.0,1057.5,716.2999877929688,5332.0,6200.0,2211.0,2571.0,542.2000122070312,6556.0,2364.0,5226.0,2859.0,3284.0,2827.5,1711.5,3528.0,7850.0,5843.0,3546.0,3352.0,3427.0,166.1999969482422,4291.0,1536.5,9469.0,15830.0,34560.0,6724.0,1514.5,2333.0
2023-07-10,3654.0,2855.0,3227.0,5387.0,2061.5,5462.0,3016.0,5850.0,770.5999755859375,959.4000244140625,4662.0,830.7999877929688,5310.0,4304.0,2005.0,5846.0,3872.0,8748.0,2536.5,4355.0,3930.0,5097.0,5585.0,392.79998779296875,8149.0,6322.0,491.6000061035156,5738.0,2997.5,4795.0,1688.0,4733.0,1024.0,75850.0,3776.0,2041.0,28500.0,8840.0,4507.0,2034.5,3960.0,7635.0,8459.0,18515.0,1654.5,12870.0,66700.0,9247.0,2306.5,20930.0,4722.0,7604.0,2708.666748046875,6337.0,556.2000122070312,2218.0,1399.3333740234375,5245.0,2457.5,24445.0,2230.0,16440.0,3674.0,3210.0,6389.0,5465.0,2353.5,5102.0,20190.0,2927.0,6845.0,5328.0,2887.0,1058.0,703.4000244140625,5163.0,6275.0,2213.5,2575.0,547.2999877929688,6392.0,2342.0,5018.0,2716.5,3127.0,2777.0,1681.0,3539.0,7715.0,5739.0,3436.0,3343.0,3272.0,162.5,4237.0,1538.0,9266.0,17320.0,34710.0,6955.0,1500.1199951171875,2317.0
2023-07-17,3724.0,2919.5,3089.0,5540.0,2076.0,5560.0,3092.0,5862.0,781.2000122070312,951.0,4522.0,827.7999877929688,5209.0,4387.0,2077.5,5882.0,4007.0,9032.0,2557.5,4376.0,4037.0,5250.0,5383.0,386.29998779296875,8211.0,6249.0,496.8999938964844,5734.0,3065.0,4723.0,1760.5,4763.0,1020.0,74120.0,3828.0,2056.0,28470.0,8831.0,4540.0,2063.0,4021.0,8592.0,8419.0,18215.0,1738.0,13115.0,66290.0,9467.0,2395.25,19640.0,4722.0,7566.0,2741.666748046875,6548.0,604.5999755859375,2287.5,1460.0,5424.0,2618.0,23535.0,2230.0,15705.0,3733.0,3158.0,6418.0,5555.0,2434.0,5300.0,19300.0,2968.5,7059.0,5231.0,2924.0,1074.5,705.9000244140625,5253.0,6363.0,2242.5,2607.0,556.5,6448.0,2383.0,5125.0,2704.0,3199.0,2820.5,1714.5,3647.0,7733.0,5712.0,3499.0,3417.0,3376.0,165.10000610351562,4287.0,1542.5,9182.0,16945.0,33860.0,6946.0,1515.8699951171875,2339.0
2023-07-24,3802.0,2850.0,3180.0,5614.0,2094.5,5421.0,3097.0,5837.0,782.0,961.5,4565.0,833.5,5331.0,4324.0,2080.0,5896.0,4126.0,8971.0,2606.5,4538.0,4115.0,5387.0,5462.0,391.29998779296875,8022.0,6166.0,512.9000244140625,5847.0,3175.0,4892.0,1774.0,4852.0,1061.0,75220.0,3954.0,2146.5,28560.0,8710.0,4577.0,2043.5,4000.0,8400.0,7617.0,18095.0,1697.0,13040.0,66670.0,9521.0,2380.75,21335.0,4689.0,7520.0,2726.666748046875,6656.0,618.5,2310.0,1466.6666259765625,5552.0,2619.0,21390.0,2233.5,15915.0,3616.0,3156.0,6354.0,5580.0,2436.0,5403.0,20910.0,2996.0,7068.0,5244.0,3021.0,1136.0,759.7000122070312,5443.0,6629.0,2379.0,2680.5,579.2000122070312,6282.0,2400.5,5245.0,2888.0,3206.0,2890.0,1721.0,3724.0,8089.0,5781.0,3598.0,3496.0,3423.0,160.60000610351562,4271.0,1560.0,9310.0,17535.0,34870.0,7098.0,1532.010009765625,2375.0
2023-07-31,3776.0,2845.0,3022.0,5478.0,2057.0,5518.0,3106.0,5828.0,763.5999755859375,900.0,4585.0,854.4000244140625,5558.0,4344.0,1991.0,6014.0,4117.0,8991.0,2679.5,4391.0,4197.0,5194.0,5222.0,427.79998779296875,7964.0,6045.0,517.5,5678.0,3269.0,4723.0,1732.5,4883.0,1019.5,70530.0,4019.0,2136.0,27765.0,9167.0,4577.0,1878.0,4406.0,7902.0,7252.0,18120.0,1664.5,12925.0,61540.0,9169.0,2434.25,21055.0,4109.0,7169.0,2704.333251953125,7200.0,627.9000244140625,2437.5,1468.3333740234375,5410.0,2664.5,21785.0,2264.0,16270.0,3610.0,3106.0,6172.0,5590.0,2504.5,5515.0,21095.0,2955.0,7184.0,5276.0,3044.0,1144.5,742.9000244140625,5315.0,6581.0,2391.0,2647.5,545.2000122070312,5884.0,2528.0,5020.0,2744.5,3060.0,2837.0,1677.0,3626.0,7820.0,5837.0,3509.0,3819.0,3282.0,158.5,4073.0,1561.0,9380.0,16755.0,34030.0,6979.0,1521.3499755859375,2353.0
2023-08-07,3895.0,2913.0,3041.0,5690.0,2010.5,5833.0,3110.0,6050.0,816.5999755859375,935.4000244140625,4602.0,872.2000122070312,5729.0,4452.0,2247.5,6255.0,4266.0,9506.0,2795.0,4359.0,4386.0,5587.0,5323.0,413.3999938964844,8488.0,6484.0,549.7999877929688,5659.0,3373.0,4568.0,1794.5,4707.0,1039.0,71050.0,4101.0,2251.5,25370.0,9222.0,4604.0,1867.0,4180.0,7966.0,7101.0,18085.0,1650.5,12565.0,60480.0,7845.0,2450.75,21960.0,4191.0,7391.0,2719.666748046875,7823.0,624.0,2429.0,1556.6666259765625,5294.0,2626.0,21905.0,1980.0,16385.0,3664.0,3308.0,6251.0,5751.0,2455.0,5688.0,20450.0,2977.5,7189.0,5892.0,3088.0,1121.5,718.0,5271.0,6440.0,2340.0,2600.0,542.0999755859375,6228.0,2634.0,5202.0,2746.5,3109.0,3049.0,1777.5,3801.0,8159.0,6164.0,3649.0,3839.0,3412.0,163.60000610351562,4177.0,1608.5,10340.0,16240.0,34500.0,6827.0,1534.4599609375,2359.0
2023-08-14,3861.0,2836.0,2768.0,5326.0,1990.0,5731.0,3089.0,5905.0,778.5,909.7999877929688,4528.0,834.7000122070312,5681.0,4392.0,2231.0,6242.0,4215.0,9242.0,2772.0,4125.0,4160.0,5401.0,5028.0,404.6000061035156,8130.0,6055.0,511.70001220703125,5541.0,3247.0,4362.0,1758.0,4751.0,1080.0,67370.0,3907.0,2127.5,23900.0,9125.0,4603.0,1798.0,4009.0,7423.0,6709.0,17555.0,1586.5,12015.0,59880.0,7469.0,2365.0,21080.0,4051.0,7166.0,2664.0,7576.0,585.4000244140625,2349.0,1473.3333740234375,5177.0,2628.0,21505.0,1802.5,15465.0,3539.0,3427.0,6114.0,5458.0,2315.0,5273.0,20605.0,2877.5,6923.0,5708.0,3050.0,1094.5,712.9000244140625,5218.0,6327.0,2267.5,2568.5,533.7999877929688,6144.0,2509.0,5113.0,2596.5,3146.0,2982.5,1715.0,3491.0,7994.0,6050.0,3596.0,3768.0,3276.0,162.3000030517578,4178.0,1616.0,9952.0,16250.0,32640.0,6493.0,1489.27001953125,2290.0
2023-08-21,3963.0,2900.0,2806.0,5454.0,1995.0,5889.0,3135.0,6008.0,772.2999877929688,921.5,4486.0,844.7000122070312,5521.0,4449.0,2180.0,6358.0,4312.0,9100.0,2757.5,4158.0,4206.0,5397.0,5082.0,413.20001220703125,8441.0,5966.0,524.7000122070312,5513.0,3351.0,4469.0,1748.0,4857.0,1110.5,67090.0,3942.0,2147.0,23840.0,9336.0,4599.0,1795.0,3925.0,7353.0,6782.0,17940.0,1653.0,11860.0,60390.0,7577.0,2391.25,20675.0,4083.0,7205.0,2645.0,7803.0,598.0,2395.0,1504.6666259765625,5346.0,2687.5,21285.0,1864.0,15700.0,3564.0,3366.0,6083.0,5411.0,2315.0,5304.0,20460.0,2890.5,6860.0,5663.0,3053.0,1136.5,752.9000244140625,5356.0,6522.0,2340.0,2618.5,549.7000122070312,6285.0,2516.0,5137.0,2645.0,3139.0,3071.0,1780.5,3566.0,8076.0,6071.0,3647.0,3852.0,3288.0,165.10000610351562,4270.0,1640.0,10050.0,16365.0,32570.0,6573.0,1505.1199951171875,2321.0
2023-08-28,4084.0,3017.0,2918.5,5785.0,2068.5,6132.0,3202.0,5993.0,796.2999877929688,950.7000122070312,4645.0,882.4000244140625,5674.0,4510.0,2200.0,6432.0,4415.0,9121.0,2768.5,4423.0,4287.0,5529.0,5255.0,443.29998779296875,8626.0,5937.0,556.5999755859375,5662.0,3506.0,4565.0,1787.0,5330.0,1124.5,71740.0,4209.0,2360.5,25575.0,9919.0,4600.0,1893.5,3994.0,7618.0,7025.0,18365.0,1723.0,12535.0,60600.0,7864.0,2493.5,22800.0,4157.0,7515.0,2718.666748046875,8330.0,617.5,2519.5,1573.3333740234375,5770.0,2805.5,21485.0,2002.5,16235.0,3597.0,3372.0,6268.0,5617.0,2419.5,5500.0,21435.0,3044.0,7335.0,5824.0,3033.0,1183.0,782.0999755859375,5539.0,6790.0,2450.0,2751.5,578.4000244140625,6451.0,2564.5,5330.0,2733.0,3263.0,3249.0,1885.0,3797.0,8285.0,6362.0,3744.0,3958.0,3297.0,168.60000610351562,4351.0,1670.5,10160.0,16625.0,33330.0,6500.0,1562.3599853515625,2403.0
2023-09-04,4093.0,3073.0,2834.0,5785.0,2069.5,6067.0,3238.0,5997.0,805.7000122070312,948.5999755859375,4618.0,898.9000244140625,5558.0,4510.0,2214.5,6463.0,4458.0,8880.0,2800.0,4267.0,4155.0,5413.0,5212.0,437.3999938964844,8770.0,5635.0,578.7999877929688,5681.0,3541.0,4438.0,1781.5,5299.0,1175.5,69600.0,4282.0,2341.5,25145.0,9871.0,4602.0,1911.0,3855.0,7356.0,6906.0,18510.0,1681.5,12375.0,58980.0,7655.0,2516.25,22030.0,4074.0,7450.0,2716.333251953125,9058.0,623.5,2603.0,1650.6666259765625,5901.0,2888.5,21345.0,1954.5,16060.0,3570.0,3314.0,6358.0,5750.0,2437.0,5571.0,21120.0,3064.0,7482.0,5663.0,3011.0,1212.0,816.5,5636.0,6925.0,2472.0,2851.0,599.0999755859375,6497.0,2602.5,5464.0,2893.5,3376.0,3442.0,2003.5,4109.0,8382.0,6390.0,3772.0,3921.0,3267.0,171.3000030517578,4410.0,1710.5,10115.0,17490.0,33720.0,6365.0,1571.6600341796875,2415.0
2023-09-11,4204.0,3147.0,2846.5,5950.0,2126.0,6056.0,3333.0,6048.0,833.7000122070312,995.7000122070312,4706.0,977.5999755859375,5651.0,4860.0,2225.0,6746.0,4527.0,8983.0,2937.5,4403.0,4123.0,5546.0,5226.0,446.0,9153.0,5693.0,631.9000244140625,6051.0,3646.0,4670.0,1839.0,5245.0,1237.5,70330.0,4454.0,2382.5,25025.0,9996.0,4608.0,1908.5,3947.0,7430.0,6980.0,18715.0,1782.0,12930.0,58800.0,7662.0,2568.75,22705.0,4062.0,7650.0,2748.0,8741.0,677.0999755859375,2821.5,1750.3333740234375,6300.0,3044.0,20670.0,2042.5,16720.0,3647.0,3314.0,6338.0,5763.0,2542.5,5695.0,21895.0,3159.0,7656.0,5627.0,3075.0,1291.5,863.0999755859375,5938.0,7394.0,2640.0,2950.0,646.9000244140625,6602.0,2618.5,5696.0,3156.0,3513.0,3443.0,2079.0,4049.0,8910.0,6605.0,3896.0,4160.0,3273.0,179.10000610351562,4729.0,1760.5,10390.0,17625.0,35160.0,6718.0,1624.6300048828125,2486.0
2023-09-18,4097.0,3007.0,2746.0,5715.0,2113.5,5819.0,3426.0,5897.0,809.9000244140625,974.9000244140625,4537.0,959.7000122070312,5409.0,4711.0,2096.0,6605.0,4250.0,8479.0,2870.0,4110.0,3891.0,5335.0,5053.0,412.0,8847.0,5391.0,618.7999877929688,6016.0,3718.0,4612.0,1837.5,4792.0,1245.5,67680.0,4368.0,2316.5,24285.0,9792.0,4606.0,1854.0,3805.0,7036.0,6761.0,18170.0,1731.5,12200.0,55800.0,7425.0,2546.25,22315.0,3966.0,7665.0,2714.666748046875,8584.0,687.5,2788.5,1751.6666259765625,6024.0,2977.0,19770.0,2009.0,15505.0,3655.0,3117.0,6151.0,5601.0,2456.0,5644.0,20410.0,3159.0,7417.0,5402.0,2952.5,1331.0,870.2999877929688,6037.0,7801.0,2710.5,2887.5,635.0,6838.0,2676.5,5784.0,3099.0,3647.0,3388.0,2011.5,3943.0,8763.0,6497.0,3807.0,4195.0,3269.0,181.1999969482422,4708.0,1753.5,10350.0,16900.0,34020.0,6198.0,1589.9599609375,2432.0
2023-09-25,4015.0,2977.0,2716.0,5590.0,2093.0,5764.0,3440.0,5855.0,778.0,939.9000244140625,4343.0,942.7000122070312,5551.0,4641.0,2074.0,6686.0,4624.0,8304.0,2868.0,3963.0,4106.0,5313.0,4909.0,415.5,8658.0,5250.0,589.9000244140625,5829.0,3505.0,4399.0,1801.5,4609.0,1197.5,66980.0,4043.0,2204.0,23475.0,9275.0,4603.0,1849.0,3692.0,6931.0,6667.0,17600.0,1682.0,12240.0,55500.0,7133.0,2401.0,23270.0,3893.0,7587.0,2734.0,8346.0,660.2999877929688,2677.5,1682.0,6016.0,2906.0,20165.0,1941.5,15325.0,3605.0,3042.0,6230.0,5406.0,2332.0,5423.0,20440.0,2984.0,7128.0,5291.0,2962.5,1268.5,828.2999877929688,5631.0,7347.0,2541.0,2793.0,599.0999755859375,6433.0,2774.0,5495.0,3097.0,3465.0,3294.0,1955.0,3886.0,8555.0,6185.0,3635.0,3886.0,3133.0,176.60000610351562,4577.0,1690.5,10140.0,16710.0,32590.0,6335.0,1550.0799560546875,2401.0
2023-10-02,3998.0,2828.5,2658.5,5514.0,2086.5,5900.0,3303.0,5789.0,733.0,908.4000244140625,4279.0,888.5,5505.0,4484.0,2030.0,6513.0,4434.0,8210.0,2782.5,3862.0,3963.0,5108.0,4900.0,402.8999938964844,8530.0,5197.0,522.0,5855.0,3326.0,4136.0,1665.5,4599.0,1245.0,67330.0,3769.0,2131.5,23025.0,8772.0,4609.0,1765.0,3698.0,6801.0,6401.0,17490.0,1544.5,12260.0,55040.0,7286.0,2303.5,23160.0,3920.0,7283.0,2655.0,7660.0,606.7999877929688,2572.0,1618.5,5762.0,2701.0,20615.0,1939.0,14940.0,3505.0,3037.0,6245.0,5178.0,2195.0,5093.0,19440.0,2845.5,6865.0,5302.0,3046.0,1239.0,822.5,5618.0,7284.0,2490.5,2712.0,597.5999755859375,6215.0,2862.5,5442.0,3101.0,3349.0,3286.0,1973.0,3720.0,8006.0,5807.0,3403.0,3951.0,3072.0,173.10000610351562,4492.0,1678.0,10080.0,15555.0,31550.0,6079.0,1510.010009765625,2340.0
2023-10-09,4012.0,2846.0,2592.5,5562.0,2097.5,5862.0,3406.0,5500.0,738.5999755859375,936.4000244140625,4488.0,904.7999877929688,5383.0,4546.0,1975.0,6796.0,4695.0,8233.0,2795.0,3807.0,4098.0,5189.0,4800.0,405.5,8819.0,5006.0,545.7999877929688,5943.0,3217.0,4280.0,1705.5,4579.0,1251.5,73200.0,3837.0,2151.5,23125.0,9100.0,4606.0,1809.5,3884.0,6993.0,6484.0,17215.0,1617.0,12850.0,57310.0,7271.0,2408.0,26875.0,4057.0,7531.0,2704.0,8416.0,622.2000122070312,2687.5,1682.5,5955.0,2828.5,20790.0,1952.5,15630.0,3617.0,3035.0,6196.0,5431.0,2292.5,5398.0,21210.0,3005.0,7162.0,5128.0,3026.0,1237.5,815.5,5636.0,7292.0,2526.5,2740.0,597.2999877929688,6365.0,2952.0,5534.0,3158.0,3426.0,3337.0,1992.0,3751.0,7892.0,5632.0,3328.0,3964.0,3011.0,175.89999389648438,4544.0,1681.5,10215.0,15615.0,35690.0,6508.0,1548.280029296875,2385.0
2023-10-16,3974.0,2850.0,2547.0,5345.0,2063.0,5728.0,3399.0,5299.0,734.7999877929688,928.9000244140625,4438.0,903.5999755859375,5384.0,4474.0,1925.5,6854.0,4711.0,8219.0,2758.0,3916.0,4035.0,5134.0,4721.0,400.1000061035156,8722.0,4903.0,552.4000244140625,5824.0,3217.0,4262.0,1687.0,4599.0,1266.0,71750.0,3836.0,2078.5,23005.0,9060.0,4606.0,1814.5,3772.0,6953.0,6389.0,17260.0,1585.0,12805.0,56760.0,7147.0,2406.5,27030.0,3966.0,7504.0,2713.0,8219.0,622.5999755859375,2681.0,1683.0,5960.0,2831.0,20755.0,1953.0,15455.0,3677.0,3089.0,6123.0,5457.0,2270.5,5467.0,20880.0,3001.0,7141.0,5094.0,3053.0,1240.0,810.0999755859375,5574.0,7307.0,2526.5,2720.0,595.9000244140625,6462.0,2979.5,5537.0,3129.0,3420.0,3296.0,1986.0,3746.0,7630.0,5471.0,3255.0,3889.0,2931.5,173.39999389648438,4485.0,1671.5,10190.0,15680.0,35300.0,6544.0,1526.0,2367.0
